Carbon_fibre,Glass_fibre,lf,Vc,SmAvg,G,GiicmAvg,Initial_stiffness,Ultimate_strain,Pseudo_ductile_strain,Ultimate_strength,Yield_strength
K13D,C100,7472.655098,0.588828417,84.01172545,1785.027366,0.960472129,275112.005,3.14,2.898971782,663.0975623,422.5095663
M60JB,T800H,8298.316325,0.025593233,49.47975071,1613.448801,0.882065865,162967.5771,1.08,0.204653394,1426.531155,1302.283547
M40B,T800H,9544.960656,0.714566623,71.84379297,1028.805872,0.618367,183153.2822,0.46,0.06238134,728.2516267,728.2516267
K13D,C100,5747.867955,0.64084341,90.77854026,1192.022671,0.623180833,289443.5717,3.4,3.190894659,605.2419667,473.6904037
K13D,C100,7960.522075,0.02484383,72.16303047,1040.55165,0.609309488,48926.27418,1.4,0.288785455,543.675875,252.2352854
K13D,C100,11056.56921,0.005828519,53.37748326,1661.100863,0.629103755,41694.75738,1.84,0.117290357,718.2796058,650.2712646
K13D,C100,5684.494365,0.002228327,74.8693043,1091.20813,0.942131128,40543.49329,1.5,0.064801799,581.8794863,581.8794863
P120J,GF,6744.243514,0.153708658,56.68011288,1689.9518,0.936111924,119690.1339,0.98,0.807818943,206.0837381,175.1457683
K13D,C100,4237.517889,0.573690352,69.06619671,1668.247749,0.74314967,256079.0214,3.12,2.877286063,621.539474,463.4781609
M40B,T800H,1701.34799,0.069732539,42.97601469,1176.000456,0.624411591,156599.58,1,0.202941164,1248.190789,1031.411198
M40B,T800H,7835.397581,0.83565024,79.48478132,1018.061155,0.616058541,187384.0836,0.46,0.06228726,745.250373,745.250373
K13D,C100,11796.57934,0.381497418,64.05004353,1742.8189,0.867344946,161208.9469,3.22,2.727876291,793.3474493,285.8086467
K13D,C100,10754.01594,0.001127789,60.2835118,1627.575856,0.916879545,40208.46474,2.14,0.079421131,828.5271279,828.5271279
M40B,T800H,5743.9862,0.266406218,58.19338621,1000.761525,0.630289276,167172.9233,0.98,0.269645385,1187.520576,935.1833853
K13D,C100,4012.891832,0.743964952,98.67967745,1039.026903,0.873364915,324033.3213,0.24,0.057219697,592.2690877,592.2690877
T800H,T800H,8935.446051,1,57.07596453,1040.060238,0.988477485,159825.0235,1.06,0.153681822,1448.523241,1402.944263
K13D,C100,1905.92202,0.648378474,58.56367323,1774.386334,0.78760708,259901.189,1.98,1.746380306,607.1803627,505.2980592
K13D,C100,7113.636627,0.007042986,89.09289893,1484.162925,0.800192549,42552.16909,1.4,0.108592099,549.5220735,518.7735867
T800H,T800H,4418.558514,1,50.62264628,1793.504226,0.649828675,158960.9446,1.04,0.136261203,1436.591729,1358.434498
M40B,T800H,9610.713383,0.941382735,94.79941407,1127.428819,0.971608725,192182.4866,0.44,0.056739674,736.5592242,736.5592242
M40B,T800H,5186.062617,0.903421412,42.9714096,1016.202624,0.623678395,188484.0667,0.48,0.070068127,772.6562647,772.6562647
M40B,T800H,2635.677894,0.942778782,41.93999577,1051.579171,0.632514914,186226.0592,0.56,0.109673564,838.6251758,838.6251758
T800H,T800H,8521.101295,1,61.75954681,1198.240155,0.755688909,159859.0079,1.1,0.175347006,1478.141102,1428.001546
P75S,C320,533.5907494,0.09567377,43.30931226,1647.586264,0.826816284,126907.0762,1.72,0.844934303,1110.520292,581.3997662
K13D,C100,1899.489661,0.000699378,91.80660548,1710.832666,0.920693857,39465.45071,1.12,0.048296028,422.9528029,422.9528029
M40B,T800H,2324.65971,0.865583809,41.3788011,1682.436069,0.919856962,184208.2836,0.58,0.118606721,849.9246398,842.6942406
K13D,C100,3446.310524,0.046273712,42.33780333,1430.517221,0.665681864,54972.95109,1.52,0.49323273,564.4442693,239.2415548
M40B,T800H,4448.730884,0.291256106,44.22882095,1574.039318,0.916628882,167938.4566,1.06,0.354518961,1184.773969,935.6357535
M40B,T800H,8799.672121,0.636780877,74.28969484,1009.511488,0.606936582,180021.669,0.9,0.45704911,797.4075848,749.2638773
M40B,T800H,11044.08174,0.988271951,83.90874634,1604.650354,0.987342348,194593.7911,0.44,0.066434871,726.9345471,726.9345471
M40B,T800H,5340.136332,0.000426213,61.49288282,1415.096426,0.919215106,159285.1845,1.12,0.164483556,1521.996131,1431.611202
K13D,C100,6915.319557,0.051186727,43.98822044,1148.137653,0.766968367,58373.24548,1.82,0.659761678,677.2687636,229.1635644
M40B,T800H,8310.1936,0.049680169,91.3706146,1741.420022,0.984284808,161618.0337,1.1,0.21140334,1436.132448,1347.762343
M40B,T800H,11052.59237,0.767822721,68.06063988,1026.278925,0.61175955,185477.4613,0.44,0.057318182,709.7885219,709.7885219
M40B,T800H,7660.672139,0.380551421,86.54863019,1705.852545,0.980920001,171575.0814,1.04,0.396954848,1103.305242,857.6470145
K13D,C100,4586.249216,0.893973826,55.62910562,1743.664882,0.719233931,418357.8466,0.24,0.067153011,723.1189398,723.1189398
K13D,C100,5185.223128,0.287213663,72.76415647,1212.8085,0.733281402,143448.6889,2.28,1.776499438,722.2649554,309.5853219
XN-90,C100,7878.565062,0.674898256,72.71860881,1167.858584,0.691836536,302983.4947,2.98,2.780183641,605.410586,550.9871837
K13D,C100,7622.535998,0.605610359,83.1342453,1228.517663,0.717360471,279855.1513,3.18,2.951941503,638.2334522,429.7326657
K13D,C100,4229.505873,0.533304423,42.55279422,1546.107445,0.793779473,238087.0944,3.54,3.272060008,637.9305414,417.8197742
K13D,C100,2714.471724,0.50823463,59.55206523,1463.840299,0.653034928,214230.8039,1.56,1.272760918,615.3545937,421.9579032
M40B,T800H,1794.509029,0.249141607,60.86860701,1072.437114,0.731755713,161611.507,0.8,0.139088275,1068.109398,1021.257907
K13D,C100,4751.404611,0.001460439,91.21214269,1199.601554,0.991297375,40214.17107,1.16,0.032408004,453.4517743,453.4517743
M40B,T800H,7484.165374,0.791009574,88.92048843,1046.37157,0.623823615,185521.9433,0.46,0.056823195,747.9814441,747.9814441
K13D,C100,2063.695047,0.581823758,66.16719249,1786.387338,0.75337943,236535.2283,1.88,1.608009568,643.3531884,468.7686822
M60JB,T800H,1609.467099,0.034682557,45.67592321,1665.186415,0.617192371,159510.1874,1.02,0.217560282,1279.973098,1018.225535
M40B,T800H,10073.86906,0.246926411,80.57290281,1657.993794,0.631920221,167784.7105,1.04,0.328257851,1194.194505,931.0900384
M40B,T800H,2027.379368,0.732866971,96.50104257,1005.940783,0.62387479,176258.0613,0.46,0.02509306,766.5585403,766.5585403
M60JB,T800H,4682.563351,0.867424167,99.54083107,1654.379116,0.87390817,264515.6317,0.46,0.078620194,1008.809203,1008.809203
K13D,C100,10170.04828,0.030441941,86.21434584,1147.952695,0.931895012,51419.42109,1.9,0.470331702,735.1271626,205.6496932
K13D,C100,2391.70392,0.8373151,53.48243357,1727.027031,0.878066444,360364.3905,0.3,0.104357237,705.0268497,705.0268497
M40B,T800H,7785.026311,0.991777571,47.72396356,1034.523652,0.623030539,193427.439,0.46,0.072198827,750.1138771,750.1138771
M60JB,T800H,10501.69255,0.043870306,47.10571255,1252.835748,0.932805911,165525.2615,1.04,0.215905663,1364.084307,1247.058381
K13D,C100,10625.40066,0.004237406,59.16462134,1779.995808,0.732984542,41070.29537,2.06,0.115202659,798.7340123,755.081646
M40B,T800H,6842.040947,0.177752374,88.13014073,1356.233845,0.98156705,164967.1451,1.06,0.255440641,1327.258605,1051.81272
M40B,T800H,11250.61697,0.742445673,56.04880093,1769.844655,0.700516699,185207.8714,0.46,0.07617813,710.8683161,710.8683161
M40B,T800H,3108.139465,0.667470832,79.47023768,1773.561138,0.738281503,178963.4293,0.56,0.092478772,836.6920225,836.6920225
M40B,T800H,6900.229768,0.926612069,98.83621692,1002.398077,0.636674225,190217.6984,0.48,0.076371972,767.7719452,767.7719452
M40B,T800H,8300.709659,0.082813366,78.17224738,1712.587868,0.704704703,162597.8659,1.08,0.221083,1396.580712,1261.050019
K13D,C100,5055.85937,0.000100646,62.63407865,1242.670235,0.945801349,39821.98948,1.52,0.053405332,584.0271745,584.0271745
M40B,T800H,10868.04448,0.48054166,51.41466282,1758.052057,0.97463931,175718.0586,0.94,0.40722151,936.1880186,769.68631
M40B,T800H,5969.680495,0.990139584,78.28948265,1251.418179,0.93187067,193139.3449,0.48,0.073102692,785.8787952,785.8787952
M40B,T800H,9901.217142,0.727124817,57.2206103,1032.870843,0.600687068,183588.7359,0.48,0.086774662,721.917427,721.917427
K13D,C100,1548.103596,0.09060897,94.67308451,1436.138656,0.645870392,63882.74843,0.88,0.263773721,393.6622833,263.8457078
M40B,T800H,10095.15591,0.056444859,71.81025128,1248.514735,0.918067548,161745.9286,1.08,0.218242156,1393.858227,1292.665233
M40B,T800H,2167.41991,0.1041523,53.4989091,1675.229207,0.98921591,159835.1399,1.02,0.191092724,1324.885104,1117.239917
M40B,T800H,2089.290913,0.412367811,71.02152248,1792.513396,0.937239996,168984.4215,0.78,0.182190633,1010.204701,943.7440113
K13D,C100,4891.13591,0.013498568,43.15059001,1201.832731,0.81818813,44393.73259,1.56,0.244091726,584.1808005,336.1077876
M40B,T800H,3007.62618,0.06339386,52.55432606,1143.423568,0.61323404,159276.6284,0.86,0.116953046,1183.500136,1143.251779
M60JB,T800H,2603.831568,0.517746266,68.05036005,1528.550233,0.672720593,218733.2396,0.58,0.129109044,986.2483948,980.9695876
M40B,T800H,4449.683833,0.016822645,82.6340844,1660.388177,0.94417692,159552.7735,0.98,0.091188445,1418.123487,1418.123487
M40B,T800H,8863.601427,0.011569517,77.64308513,1328.131039,0.640037595,160367.3562,1.12,0.204486868,1468.184206,1403.706418
M40B,T800H,4698.017689,0.001238167,55.51649887,1110.971266,0.686750005,158784.2881,1.04,0.12539488,1452.249229,1395.108041
M60JB,T800H,4778.402207,0.230761925,80.55890037,1795.247562,0.658360336,186907.1235,0.88,0.246120285,1184.766342,953.1399684
M40B,T800H,11768.93789,0.202152162,67.04636541,1763.063428,0.997674847,166696.2738,1,0.274230965,1209.829938,965.1418476
M40B,T800H,6086.56266,0.050036695,83.01892684,1684.657795,0.822650774,160963.8849,1.04,0.143943927,1442.326666,1375.22244
K13D,C100,2797.998841,0.645849063,57.25977987,1539.540663,0.68626128,272353.8247,1.54,1.3316849,567.3541412,520.5941819
K13D,C100,8065.577639,0.590753316,55.94771152,1266.240341,0.743760477,274457.2578,3.08,2.850717761,629.2817449,415.9263298
K13D,C100,4002.606111,0.531537074,55.20533509,1273.076519,0.701278664,233700.4224,3.64,3.360831967,652.4168729,431.6274125
K13D,C100,4423.376656,0.71465262,93.20009921,1208.879827,0.72399991,316077.8452,0.24,0.061794055,563.269512,563.269512
K13D,C100,6350.215068,0.535298099,54.18016959,1718.979632,0.974418481,248763.2232,3.38,3.103503391,687.8218774,409.2818385
M40B,T800H,2132.105876,0.38929077,93.84210559,1779.376761,0.628080433,168249.0538,0.58,0.059368171,875.9581254,875.9581254
M40B,T800H,4756.148743,0.002942674,99.87331199,1688.620933,0.741706761,159109.2396,0.94,0.06100568,1398.561179,1398.561179
M40B,T800H,10629.8536,0.997904771,41.21216543,1126.9262,0.939889158,194647.1284,0.42,0.049820615,720.543543,720.543543
M60JB,T800H,5057.042101,0.174463506,76.31501478,1131.832091,0.907662401,179725.5402,1,0.273204254,1306.237581,993.3753004
M40B,T800H,10961.2896,0.121736106,50.52958363,1347.054838,0.626760672,163899.0129,1.06,0.275523084,1285.749921,1105.851566
M40B,T800H,10130.9595,0.082242133,87.77550974,1675.260835,0.933780022,162709.3112,1.08,0.245149071,1358.380196,1235.489041
M40B,T800H,4992.501844,0.971122912,42.26355497,1196.690301,0.941793598,191539.6892,0.5,0.084009151,796.7875795,796.7875795
M40B,T800H,4171.112998,0.800614319,61.37139859,1792.764813,0.90448582,185025.5946,0.52,0.083372797,807.8720782,807.8720782
M40B,T800H,7855.83997,0.157815439,59.48550429,1447.039298,0.996980074,164876.6826,1.12,0.314243869,1328.503979,1054.498364
M40B,T800H,1142.081908,0.860731976,91.2371592,1663.13244,0.623179834,176941.105,0.4,0.021230464,670.199003,670.199003
M40B,T800H,2096.939457,0.841581502,42.48036497,1444.363061,0.788534216,182053.5485,0.6,0.130956833,853.9097292,837.2077332
M40B,T800H,7023.002508,0.062134842,91.036246,1761.68441,0.959530324,161648.3379,1.08,0.182294753,1451.125612,1347.946178
M40B,T800H,4096.248627,0.766642954,89.62638726,1463.944337,0.651645733,183220.885,0.52,0.080172046,805.8566689,805.8566689
M40B,T800H,10891.60856,0.136645091,85.77432432,1247.074682,0.997361363,164423.6256,1.06,0.270684658,1297.820903,1116.561809
M40B,XN-05,5976.274339,0.074941628,85.52943106,1730.170506,0.9304754,37296.36819,1.44,0.629569222,302.2612468,169.7689672
M40B,T300,1854.442496,0.005302682,66.05147187,1719.448961,0.769004328,116849.8115,0.7,0.054904299,753.7931108,753.7931108
M40B,XN-05,5851.581516,0.109787872,96.53956003,1721.413329,0.907911487,44058.3924,1.56,0.848763266,313.3594712,187.9850418
M40B,T800H,9298.893334,0.709796273,74.51760092,1575.224426,0.925144032,183441.6191,0.48,0.081447436,731.1112773,731.1112773
M40B,T800H,2196.216462,0.193648391,44.95755008,1538.403347,0.622491233,162523.7276,0.96,0.234900391,1178.458913,997.8214115
M40B,T800H,8234.222819,0.013230847,73.35938297,1221.262268,0.809277957,160119.3218,1.08,0.163972011,1466.737803,1406.292335
M60JB,T800H,1923.934529,0.929656314,47.30726074,1070.968691,0.712877989,263088.597,0.56,0.130074099,1131.08602,1123.174236
M40B,T800H,4303.544334,0.04899121,96.98934159,1324.234675,0.945013195,160164.8037,0.88,0.071858058,1294.358956,1294.358956
K13D,T800H,11979.0688,0.850128583,54.13150148,1797.263676,0.714945474,427297.7465,0.18,0.04230663,588.3606689,588.3606689
M40B,XN-05,9667.53558,0.031888051,72.89960256,1714.828603,0.8054583,28390.99749,1.68,0.502271766,334.3687932,158.1233735
M40B,T300,11977.32723,0.510266653,50.63649029,1639.358303,0.603292482,159038.6974,0.46,0.07090766,618.8073894,618.8073894
M60JB,T800H,6955.221116,0.544194838,69.2794203,1433.602797,0.631914671,225735.2437,0.82,0.436664028,865.3243909,855.3058076
M40B,T300,2670.701411,0.046172268,90.76222021,1759.934242,0.877588158,121384.2288,0.64,0.038350426,730.3076962,730.3076962
M40B,T800H,7259.999458,0.805861001,62.39817573,1577.883788,0.691008917,186479.8554,0.48,0.07642842,752.5796996,752.5796996
M40B,T800H,3195.216774,0.230638861,60.43733803,1558.527566,0.979004528,165074.6161,1,0.251584432,1235.444125,1020.731667
M60JB,T800H,1754.33409,0.761253489,83.06754499,1786.057963,0.7031183,245046.3034,0.52,0.078332158,1082.29072,1082.29072
M40B,T800H,11355.37796,0.205296111,94.2341059,1650.581609,0.897748351,166580.7744,1.02,0.285819145,1223.004154,987.5920655
M60JB,T800H,10190.47405,0.34880993,52.08118827,1325.452259,0.994423441,202485.2586,0.9,0.39270608,1027.195407,808.3446255
M40B,T300,996.7090104,0.029347126,52.27851842,1778.35423,0.804409382,114757.0004,0.8,0.143969494,752.8409312,664.4201964
M40B,T800H,5551.62502,0.411199576,50.90644452,1070.233127,0.811048928,171665.2198,1.08,0.450669044,1080.342369,851.5800917
M60JB,T800H,1682.976192,0.020544639,67.71212572,1426.352116,0.671400959,157716.3635,0.86,0.099022043,1200.18676,1200.18676
M40B,XN-05,9293.719465,0.024511681,53.45428506,1751.510456,0.898420317,27195.69978,1.7,0.454983424,338.5909702,162.7350625
T800H,T800H,11950.40653,1,42.20268627,1592.704646,0.703291136,160174.2932,1.08,0.214991324,1385.521533,1334.180638
M40B,T800H,1836.408624,0.857521886,71.54193189,1572.784446,0.884135041,181966.6589,0.52,0.056905855,842.6769434,842.6769434
M60JB,T800H,11994.01249,0.802932001,86.27009328,1203.08226,0.696805119,258838.5676,0.4,0.071938696,849.1491808,849.1491808
M40B,T800H,5412.541623,0.145603254,83.73075445,1468.133218,0.842755106,163600.6626,0.96,0.167532851,1296.481507,1135.206641
M40B,T800H,5475.06295,0.261209393,99.5175674,1647.594546,0.68329822,167470.3516,0.86,0.186304774,1128.239764,970.0146922
M40B,T800H,7639.028058,0.654501522,43.2816574,1538.104191,0.860102169,181239.7832,0.92,0.489452762,780.3228805,755.8038043
M40B,T300,2249.266154,0.08641158,98.26205936,1695.666604,0.776671524,123675.0529,0.56,0.027381556,658.7161422,658.7161422
M40B,T800H,4452.013167,0.051339151,57.98372854,1118.379564,0.822677452,160085.6123,1.06,0.166072154,1431.049866,1277.380333
M60JB,T800H,521.473564,0.770369069,97.30066376,1120.489342,0.980796479,213659.243,0.58,0.083962662,1059.829621,1059.829621
M40B,XN-05,11343.62535,0.095261925,42.17906879,1664.568426,0.66773209,36887.42336,1.6,0.739681014,317.3495067,172.2775105
M40B,T800H,4607.921892,0.379517705,65.06888653,1651.93231,0.908756758,170849.935,1.02,0.365201503,1118.722807,887.893021
M40B,T800H,11988.99834,0.126569826,62.90931077,1687.77397,0.664881968,164037.2703,1.02,0.237906735,1282.924443,1112.948829
M60JB,T800H,2212.147334,0.746686592,82.92776655,1788.760819,0.73485315,245350.1609,0.54,0.103762606,1070.309148,1070.309148
M60JB,T800H,4263.241115,0.447842808,72.21758978,1575.909387,0.941317378,212708.3228,0.96,0.471642464,1038.777125,910.9695475
K13D,C100,6499.92971,0.529685548,53.33968225,1562.829452,0.796629972,245789.7473,3.56,3.278050867,693.0020623,406.7710654
K13D,C100,3645.800032,0.566051114,54.96199702,1377.60134,0.779194329,246323.9643,3.74,3.485075539,627.9400378,457.6989587
XN-90,C100,7432.461528,0.926057817,57.91926184,1580.12075,0.856790149,426182.6914,0.24,0.04220142,842.9833128,842.9833128
K13D,C100,6657.56932,0.79036583,83.63573533,1167.51897,0.75307501,365380.8588,0.22,0.059265624,587.2926445,587.2926445
K13D,C100,5486.094394,0.609847894,54.67099396,1400.37054,0.622077047,275779.1071,3.84,3.625345438,591.9724353,456.7591186
M60JB,T800H,9947.809755,0.083393573,69.02304757,1247.022107,0.920939617,170250.8138,1.06,0.272769405,1340.266494,1153.982824
M40B,T800H,9155.176389,0.567054415,50.78158908,1420.400637,0.976556988,177951.5913,0.94,0.45910061,855.7681163,760.5475513
M40B,T800H,5508.814727,0.202098306,43.07815762,1623.515695,0.604305464,165577.2558,1.08,0.31042829,1274.235718,978.9043941
M40B,T300,10878.49544,0.020525494,82.42260407,1766.032351,0.850882121,121886.2025,0.88,0.116544117,930.5473837,923.9552416
M60JB,T800H,9311.065947,0.842012683,52.15923,1228.016718,0.78109505,262818.8902,0.42,0.081136476,890.5973533,890.5973533
K13D,C100,7116.493821,0.354844264,53.51058412,1421.51726,0.806462455,174657.5439,3.44,2.957015967,843.5680495,322.5707624
K13D,C100,9975.591182,0.856184616,83.21427692,1208.45607,0.728267262,408920.8977,0.18,0.036213276,587.9739641,587.9739641
K13D,C100,2702.492134,0.239081729,56.51066307,1329.498147,0.79314633,116831.116,1.8,1.233690185,661.6260768,271.0684169
K13D,C100,6573.272933,0.587060664,55.46533708,1291.629696,0.730320161,269078.0507,3.6,3.361171718,642.6344844,429.8901718
K13D,C100,5445.697695,0.88338381,55.67500723,1269.001728,0.919949134,412431.8662,0.22,0.052885746,689.2324348,689.2324348
K13D,C100,8213.236144,0.980092721,82.39199621,1212.781628,0.728792045,484016.8869,0.2,0.041310553,768.0837202,768.0837202
K13D,C100,10657.86999,0.891789431,52.42621741,1780.872487,0.873620549,434565.5107,0.2,0.057060876,621.1641338,621.1641338
K13D,C100,10818.96305,0.62334668,62.37256841,1345.254031,0.975667579,294136.8776,3.04,2.835694788,600.9369705,405.2571456
K13D,C100,5321.044383,0.589696592,54.67107159,1075.896255,0.735177022,263185.0476,3.52,3.284847874,618.8852348,451.4852515
K13D,C100,2540.775934,0.597689884,83.54259005,1050.879031,0.755139616,240052.806,1.42,1.176794755,583.8210143,512.6580407
K13D,C100,6652.394308,0.209718702,44.84485439,1208.928728,0.904244351,116885.4265,2.72,1.989025797,854.4023146,255.6743694
K13D,C100,1017.31177,0.733343603,41.30322796,1196.28482,0.745488826,240973.7009,1.04,0.794203534,592.3048406,413.6663664
K13D,C100,9306.447091,0.423614641,91.2996575,1193.6773,0.691643131,204589.4187,3.22,2.838150502,781.2236682,333.450008
K13D,C100,5397.228586,0.353197862,53.37202539,1278.096452,0.719244024,169224.5875,2.86,2.408071771,764.7736807,329.792522
